"source","id","name","color","r_color"
"Marathon Polyester","Color #2161","Grain","#EBB38C","burlywood"
"Marathon Polyester","Color #2162","Shimmering Gold","#B48C0B","darkgoldenrod"
"Marathon Polyester","Color #2163","Light Pink","#F2D6D9","mistyrose2"
"Marathon Polyester","Color #2164","Pink","#FCBFC9","pink"
"Marathon Polyester","Color #2165","Cameo Pink","#E3ADB5","pink2"
"Marathon Polyester","Color #2166","Floral Pink","#EC7B9F","palevioletred2"
"Marathon Polyester","Color #2167","Ruby Glint","#EC2994","violetred2"
"Marathon Polyester","Color #2168","Strawberry","#D40448","deeppink3"
"Marathon Polyester","Color #2169","Ruby Glint","#AE015C","maroon"
"Marathon Polyester","Color #2170","Ivory","#FBE0E1","mistyrose"
"Marathon Polyester","Color #2171","Crystal Pink","#F8D2CD","mistyrose2"
"Marathon Polyester","Color #2172","Crystal Pink","#F3D1C9","mistyrose2"
"Marathon Polyester","Color #2173","Peach","#F9C8AC","peachpuff2"
"Marathon Polyester","Color #2174","Bisque","#F1C5B0","peachpuff2"
"Marathon Polyester","Color #2175","Marigold","#DE7500","darkorange2"
"Marathon Polyester","Color #2176","Honeysuckle","#E23E28","brown2"
"Marathon Polyester","Color #2177","Crystal Pink","#F4C9C9","pink"
"Marathon Polyester","Color #2178","Orchid Pink","#FBBFC3","rosybrown1"
"Marathon Polyester","Color #2179","Dusty Rose","#F16877","indianred2"
"Marathon Polyester","Color #2180","Terra Cotta","#A13032","brown"
"Marathon Polyester","Color #2181","Dark Rust","#C13928","brown3"
"Marathon Polyester","Color #2182","Orange/Red","#D81E04","orangered3"
"Marathon Polyester","Color #2183","Bashful Pink","#F4476B","indianred2"
"Marathon Polyester","Color #2184","Wildfire","#C20437","brown3"
"Marathon Polyester","Color #2185","Dark Red","#900553","deeppink4"
"Marathon Polyester","Color #2186","Medium Purple","#602045","violetred4"
"Marathon Polyester","Color #2187","Pastel Blue","#C4D5D6","gray83"
"Marathon Polyester","Color #2188","Cadet Blue","#C4DAE2","lightsteelblue2"
"Marathon Polyester","Color #2189","Baby Blue","#93B7D2","lightskyblue3"
"Marathon Polyester","Color #2190","Della Robbia Blue","#829EC9","skyblue3"
"Marathon Polyester","Color #2191","Bright Blue","#6689CD","steelblue3"
"Marathon Polyester","Color #2192","Soldier Blue","#5961A9","mediumpurple4"
"Marathon Polyester","Color #2193","Wedgewood","#6675AB","lightskyblue4"
"Marathon Polyester","Color #2194","Bleached Denim","#6E739E","lightsteelblue4"
"Marathon Polyester","Color #2195","Blue Suede","#00337F","navy"
"Marathon Polyester","Color #2196","Blue Suede","#002B7F","navy"
"Marathon Polyester","Color #2197","Oriental Blue","#808BC0","lightslategray"
"Marathon Polyester","Color #2198","Ozone","#61B0DD","steelblue2"
"Marathon Polyester","Color #2199","Imperial Blue","#345686","steelblue4"
"Marathon Polyester","Color #2200","Tempest","#7D8599","lightslategray"
"Marathon Polyester","Color #2201","Blue Ribbon","#00264B","gray15"
"Marathon Polyester","Color #2202","Pastel Lilac","#BBB0D3","thistle3"
"Marathon Polyester","Color #2203","Pale Purple","#B491D2","plum3"
"Marathon Polyester","Color #2204","Medium Pink","#D46BC7","orchid3"
"Marathon Polyester","Color #2205","Sweet Lavender","#A39EBF","gray64"
"Marathon Polyester","Color #2206","Persian Violet","#8F8AB0","gray56"
"Marathon Polyester","Color #2207","Dusk","#8F8294","gray56"
"Marathon Polyester","Color #2208","Violet","#7452BD","slateblue"
"Marathon Polyester","Color #2209","Light Navy","#112051","midnightblue"
"Marathon Polyester","Color #2210","Dark Purple/Navy","#261054","midnightblue"
"Marathon Polyester","Color #2211","Medium Purple","#B36785","palevioletred3"
"Marathon Polyester","Color #2212","Intense Maroon","#593444","gray27"
"Marathon Polyester","Color #2213","Purple Sage","#756978","gray46"
"Marathon Polyester","Color #2214","M. D. Green","#00B3AA","lightseagreen"
"Marathon Polyester","Color #2215","Oceanic Green","#008590","turquoise4"
"Marathon Polyester","Color #2216","Mallard Blue","#006A77","deepskyblue4"
"Marathon Polyester","Color #2217","J. Turquoise","#008689","turquoise4"
"Marathon Polyester","Color #2218","Brite Jade","#008D81","cyan4"
"Marathon Polyester","Color #2219","Garden Green","#006564","deepskyblue4"
"Marathon Polyester","Color #2220","Blue Spruce","#004653","darkslategray"
"Marathon Polyester","Color #2221","Deep Windsor","#004153","darkslategray"
"Marathon Polyester","Color #2222","Dark Blue","#00353A","gray21"
"Marathon Polyester","Color #2223","Light Blue","#CAE8DF","lightcyan2"
"Marathon Polyester","Color #2224","Soothing Sea","#CCE3DE","gray87"
"Marathon Polyester","Color #2225","Blue Glass","#D1E4D4","gray83"
"Marathon Polyester","Color #2226","Bleached Aqua","#BBE0E1","powderblue"
"Marathon Polyester","Color #2227","Mint Julep","#95DEDB","paleturquoise3"
"Marathon Polyester","Color #2228","Crystal Blue","#ABCCD9","lightsteelblue"
"Marathon Polyester","Color #2229","Medium Blue/Green","#52C0E2","steelblue2"
"Marathon Polyester","Color #2230","Alaskan Blue","#6EA6CC","skyblue3"
"Marathon Polyester","Color #2231","Mid Windsor","#00A3DE","deepskyblue3"
"Marathon Polyester","Color #2232","Medium Blue","#0073C6","dodgerblue3"
"Marathon Polyester","Color #2233","Dark Aqua Green","#00839B","turquoise4"
"Marathon Polyester","Color #2234","Ambrosia","#D6E8C4","lemonchiffon2"
"Marathon Polyester","Color #2235","Bird's Egg Green","#ABD1BA","lightcyan3"
"Marathon Polyester","Color #2236","Green Ash","#A6D9A8","darkseagreen3"
"Marathon Polyester","Color #2237","Pale Aqua","#9BDBC2","paleturquoise3"
"Marathon Polyester","Color #2238","Ocean Wave","#99C7B0","darkseagreen3"
"Marathon Polyester","Color #2239","Blue Turquoise","#6BB5B0","aquamarine3"
"Marathon Polyester","Color #2240","Brilliant Green","#8FBF87","darkseagreen"
"Marathon Polyester","Color #2241","Green","#5BBF21","chartreuse3"
"Marathon Polyester","Color #2242","Kelly","#007B3E","springgreen4"
"Marathon Polyester","Color #2243","Peacock Green","#009A77","cyan4"
"Marathon Polyester","Color #2244","Green Forest","#006157","deepskyblue4"
"Marathon Polyester","Color #2245","Dark Olive Green","#D4E9A4","palegoldenrod"
"Marathon Polyester","Color #2246","Meadow Green","#709502","yellow4"
"Marathon Polyester","Color #2247","Meadow","#578F15","olivedrab"
"Marathon Polyester","Color #2248","Sage Green","#A8A67D","burlywood3"
"Marathon Polyester","Color #2249","Seneca Rock","#99917A","lightyellow4"
"Marathon Polyester","Color #2250","Pale Green","#566A21","darkolivegreen"
"Marathon Polyester","Color #2251","Evergreen","#034A31","gray19"
"Marathon Polyester","Color #2252","Field Green","#225341","darkslategray"
"Marathon Polyester","Color #2253","Green","#424817","gray26"
"Marathon Polyester","Color #2254","Dark Army Green","#243B2E","gray18"
"Marathon Polyester","Color #2255","Cocoa Mulch","#E6DCBA","bisque2"
"Marathon Polyester","Color #2256","Silver Fern","#B2AC71","darkkhaki"
"Marathon Polyester","Color #2257","Sea Foam","#ADBFAB","gray68"
"Marathon Polyester","Color #2258","Silver Lining","#C2BAAD","antiquewhite3"
"Marathon Polyester","Color #2259","Silver Lining","#C2BAAD","antiquewhite3"
"Marathon Polyester","Color #2260","Misty Jade","#C4E3CC","azure3"
"Marathon Polyester","Color #2261","Aqua Gray","#A1B0A6","gray65"
"Marathon Polyester","Color #2262","Moss","#7AA991","lightcyan4"
"Marathon Polyester","Color #2263","Aqua Gray","#A1B0A6","gray65"
"Marathon Polyester","Color #2264","Aqua Gray","#A1B0A6","gray65"
"Marathon Polyester","Color #2265","Pale Blue","#8DB0AE","gray68"
"Marathon Polyester","Color #2266","Tourmaline","#87A1A6","gray63"
"Marathon Polyester","Color #2267","Smoke Blue","#66828C","lightblue4"
"Marathon Polyester","Color #2268","Evergreen","#004437","gray21"
"Marathon Polyester","Color #2269","Evergreen","#004437","gray21"
"Marathon Polyester","Color #2270","Evergreen","#004437","gray21"
"Marathon Polyester","Color #2271","Cloud Dancer","#F5F0E8","linen"
"Marathon Polyester","Color #2272","Pastel Parchment","#EBDBD1","mistyrose2"
"Marathon Polyester","Color #2273","Crystal Gray","#DECFC2","ivory3"
"Marathon Polyester","Color #2274","Peach Whip","#E3C4B5","peachpuff2"
"Marathon Polyester","Color #2275","Rattan","#C2A875","burlywood3"
"Marathon Polyester","Color #2276","Simply Taupe","#B0A391","gray64"
"Marathon Polyester","Color #2277","String","#B3A699","gray65"
"Marathon Polyester","Color #2278","Adobe Rose","#BFA194","rosybrown"
"Marathon Polyester","Color #2279","Gray","#B5AB9E","gray67"
"Marathon Polyester","Color #2280","String","#B3A699","gray65"
"Marathon Polyester","Color #2281","Mushroom","#C2AD9E","bisque3"
"Marathon Polyester","Color #2282","Sphinx","#B39E91","rosybrown"
"Marathon Polyester","Color #2283","Dark Brown","#7E513D","salmon4"
"Marathon Polyester","Color #2284","Gray Ridge","#877882","gray51"
"Marathon Polyester","Color #2285","Espresso","#40312C","gray19"
"Marathon Polyester","Color #2286","New Gold","#FACAA2","navajowhite2"
"Marathon Polyester","Color #2287","Tawny","#FAC09D","burlywood1"
"Marathon Polyester","Color #2288","Bamboo","#EAAA7B","darksalmon"
"Marathon Polyester","Color #2289","Orange/Brown","#9D530A","orange4"
"Marathon Polyester","Color #2290","Orange/Brown","#8F4B04","darkorange4"
"Marathon Polyester","Color #2291","Brown","#7A412A","coral4"
"Marathon Polyester","Color #2292","Pale Grey","#A6A39D","gray64"
"Marathon Polyester","Color #2293","Lilac Gray","#C4BABA","gray73"
"Marathon Polyester","Color #2294","Orchid Tint","#E0CACB","snow3"
"Marathon Polyester","Color #2295","Silver Rose","#968C94","gray58"
"Marathon Polyester","Color #2296","Gull","#918A87","snow4"
"Marathon Polyester","Color #2297","White Sand","#E0D6CC","gray84"
"Marathon Polyester","Color #2298","Vapor","#DFDBD2","gray86"
"Marathon Polyester","Color #2299","Pearl Blue","#ADB8BA","gray72"
"Marathon Polyester","Color #2300","Highrise","#B3B5B0","gray70"
"Marathon Polyester","Color #2301","Jadeite","#92A299","gray60"
"Marathon Polyester","Color #2302","Gull Gray","#ABA3A1","gray64"
"Marathon Polyester","Color #2303","Dapple Gray","#A6A3AB","gray65"
"Marathon Polyester","Color #2304","Silver Rose","#968C94","gray58"
"Marathon Polyester","Color #2305","Gray Ridge","#877882","gray51"
"Marathon Polyester","Color #2306","Navy","#03293B","gray16"
